index,exe_time,tile_sizes,mark,age
0,0.00470175,"128,4,3,1,2",2,0
1,0.00443904,"128,4,3,1,1",2,0
2,0.00243112,"128,4,3,1,3",2,0
3,0.0036943,"128,4,2,1,2",2,0
4,0.00187922,"128,4,4,1,2",2,0
5,0.00213326,"128,4,3,2,2",2,0
6,0.00378739,"64,4,3,1,2",2,0
7,0.0024731,"128,2,3,1,2",2,0
8,0.00557137,"128,4,2,1,1",2,0
9,0.00397,"128,4,2,1,3",2,0
10,0.00346685,"128,4,4,1,1",2,0
11,0.00209112,"128,4,4,1,3",2,0
12,0.00233322,"128,4,3,2,1",2,0
13,0.0013168,"128,4,3,2,3",2,0
14,0.00194605,"128,4,2,2,2",2,0
15,0.00126248,"128,4,4,2,2",2,0
16,0.00400214,"64,4,3,1,1",2,0
17,0.00213707,"64,4,3,1,3",2,0
18,0.00315303,"64,4,2,1,2",2,0
19,0.00155458,"64,4,4,1,2",2,0
20,0.00212889,"64,4,3,2,2",2,0
21,0.00439952,"128,2,3,1,1",2,0
22,0.00215255,"128,2,3,1,3",2,0
23,0.00294089,"128,2,2,1,2",2,0
24,0.00183416,"128,2,4,1,2",2,0
25,0.00144628,"128,2,3,2,2",2,0
26,0.00218851,"64,2,3,1,2",2,0
27,0.00453758,"64,8,3,1,2",2,0
28,0.00126248,"128,4,4,2,2",2,1
29,0.00232567,"128,4,4,2,1",2,1
30,0.00127278,"128,4,4,2,3",2,1
31,0.00212505,"128,4,3,2,2",2,1
32,0.000920684,"128,4,6,2,2",2,1
33,0.00186903,"128,4,4,1,2",2,1
34,0.0012332,"128,4,4,3,2",2,1
35,0.000920469,"64,4,4,2,2",2,1
36,0.00114437,"128,2,4,2,2",2,1
37,0.00232843,"128,4,3,2,1",2,1
38,0.0013151,"128,4,3,2,3",2,1
39,0.00156207,"128,4,6,2,1",2,1
40,0.00080281,"128,4,6,2,3",2,1
41,0.0034882,"128,4,4,1,1",2,1
42,0.00209085,"128,4,4,1,3",2,1
43,0.00157768,"128,4,4,3,1",2,1
44,0.00093997,"128,4,4,3,3",2,1
45,0.00142673,"128,4,6,1,2",2,1
46,0.00178147,"64,4,4,2,1",2,1
47,0.00108931,"64,4,4,2,3",2,1
48,0.00214444,"64,4,3,2,2",2,1
49,0.000822669,"64,4,6,2,2",2,1
50,0.00155881,"64,4,4,1,2",2,1
